Hour,Date,App_Opens,Trips,Distance to Closest Bike,Battery % - Start,Battery % - End,Starting Geo,Ending Geo,,,,,
13,23-Jul,1,1,0.27,89,79,Geo 1,Geo 4,,,,,
13,23-Jul,1,1,0.49,56,49,Geo 2,Geo 5,,,,,
13,23-Jul,1,1,0.48,67,63,Geo 3,Geo 3,,,,,
13,23-Jul,1,1,0.14,95,83,Geo 1,Geo 4,,,,,
13,23-Jul,1,1,0.42,86,85,Geo 2,Geo 3,,,,,
13,23-Jul,1,1,0.2,35,22,Geo 3,Geo 2,,,,,
13,23-Jul,1,1,0.49,38,32,Geo 4,Geo 1,,,,,
13,23-Jul,1,1,0.15,35,27,Geo 3,Geo 2,,,,,
13,23-Jul,1,1,0.18,46,45,Geo 2,Geo 4,,,,,
13,23-Jul,1,1,0.3,42,25,Geo 2,Geo 2,,,,,
14,23-Jul,1,1,0.38,32,19,Geo 1,Geo 2,,,,,
14,23-Jul,1,1,0.31,97,90,Geo 3,Geo 1,,,,,
14,23-Jul,1,1,0.24,66,60,Geo 2,Geo 2,,,,,
14,23-Jul,1,1,0.26,69,66,Geo 1,Geo 4,,,,,
14,23-Jul,1,1,0.23,55,48,Geo 1,Geo 1,,,,,
14,23-Jul,1,1,0.47,61,52,Geo 3,Geo 3,,,,,
14,23-Jul,1,1,0.26,41,38,Geo 1,Geo 1,,,,,
14,23-Jul,1,1,0.47,40,28,Geo 3,Geo 4,,,,,
14,23-Jul,1,1,0.26,58,50,Geo 2,Geo 2,,,,,
14,23-Jul,1,1,0.41,36,24,Geo 1,Geo 1,,,,,
14,23-Jul,1,1,0.34,87,76,Geo 3,Geo 4,,,,,
14,23-Jul,1,1,0.08,59,48,Geo 3,Geo 1,,,,,
14,23-Jul,1,1,0.15,80,74,Geo 2,Geo 1,,,,,
14,23-Jul,1,1,0.22,44,26,Geo 1,Geo 2,,,,,
14,23-Jul,1,1,0.33,72,43,Geo 3,Geo 2,,,,,
14,23-Jul,1,1,0.15,36,25,Geo 4,Geo 3,,,,,
14,23-Jul,1,1,0.06,37,19,Geo 3,Geo 1,,,,,
14,23-Jul,1,1,0.49,56,54,Geo 3,Geo 1,,,,,
14,23-Jul,1,1,0.48,92,83,Geo 3,Geo 5,,,,,
14,23-Jul,1,1,0.15,73,66,Geo 2,Geo 2,,,,,
14,23-Jul,1,1,0.32,30,20,Geo 1,Geo 2,,,,,
14,23-Jul,1,1,0.28,67,58,Geo 1,Geo 5,,,,,
14,23-Jul,1,1,0.41,36,25,Geo 1,Geo 5,,,,,
14,23-Jul,1,1,0.26,78,68,Geo 3,Geo 2,,,,,
14,23-Jul,1,1,0.18,43,33,Geo 3,Geo 1,,,,,
14,23-Jul,1,1,0.05,46,34,Geo 2,Geo 1,,,,,
14,23-Jul,1,1,0.48,38,27,Geo 1,Geo 1,,,,,
14,23-Jul,1,1,0.44,36,19,Geo 4,Geo 1,,,,,
14,23-Jul,1,1,0.08,54,51,Geo 4,Geo 4,,,,,
14,23-Jul,1,1,0.12,46,27,Geo 2,Geo 3,,,,,
14,23-Jul,1,1,0.48,69,42,Geo 1,Geo 3,,,,,
14,23-Jul,1,1,0.15,82,72,Geo 2,Geo 2,,,,,
14,23-Jul,1,1,0.07,59,59,Geo 3,Geo 2,,,,,
14,23-Jul,1,1,0.42,65,44,Geo 2,Geo 5,,,,,
14,23-Jul,1,1,0.14,58,40,Geo 4,Geo 1,,,,,
14,23-Jul,1,1,0.15,38,23,Geo 2,Geo 2,,,,,
14,23-Jul,1,1,0.38,31,25,Geo 2,Geo 2,,,,,
15,23-Jul,1,1,0.18,44,32,Geo 1,Geo 3,,,,,
15,23-Jul,1,1,0.11,83,77,Geo 4,Geo 5,,,,,
15,23-Jul,1,1,0.25,38,24,Geo 1,Geo 4,,,,,
16,23-Jul,1,1,0.42,36,21,Geo 4,Geo 2,,,,,
15,23-Jul,1,1,0.48,32,22,Geo 2,Geo 1,,,,,
13,23-Jul,1,1,0,68,50,Geo 4,Geo 1,,,,,
15,23-Jul,1,1,0.45,64,56,Geo 1,Geo 4,,,,,
15,23-Jul,1,1,0.35,78,50,Geo 3,Geo 1,,,,,
15,23-Jul,1,1,0.47,53,41,Geo 2,Geo 3,,,,,
15,23-Jul,1,1,0.45,41,29,Geo 1,Geo 3,,,,,
15,23-Jul,1,1,0.41,82,76,Geo 3,Geo 2,,,,,
15,23-Jul,1,1,0.38,35,16,Geo 4,Geo 2,,,,,
15,23-Jul,1,1,0.32,46,38,Geo 2,Geo 1,,,,,
15,23-Jul,1,1,0.43,51,48,Geo 1,Geo 3,,,,,
15,23-Jul,1,1,0.25,58,56,Geo 1,Geo 3,,,,,
15,23-Jul,1,1,0.03,38,28,Geo 2,Geo 5,,,,,
15,23-Jul,1,1,0.04,38,30,Geo 2,Geo 1,,,,,
15,23-Jul,1,1,0.11,32,28,Geo 3,Geo 2,,,,,
15,23-Jul,1,1,0.32,93,88,Geo 1,Geo 2,,,,,
15,23-Jul,1,1,0.39,34,30,Geo 1,Geo 2,,,,,
15,23-Jul,1,1,0.44,69,40,Geo 3,Geo 4,,,,,
15,23-Jul,1,1,0.22,91,91,Geo 4,Geo 1,,,,,
15,23-Jul,1,1,0.02,36,19,Geo 1,Geo 4,,,,,
15,23-Jul,1,1,0.36,93,85,Geo 1,Geo 1,,,,,
15,23-Jul,1,1,0.08,33,28,Geo 1,Geo 2,,,,,
15,23-Jul,1,1,0.11,38,24,Geo 2,Geo 2,,,,,
15,23-Jul,1,1,0.46,80,69,Geo 2,Geo 4,,,,,
14,23-Jul,1,1,0.29,33,22,Geo 4,Geo 2,,,,,
15,23-Jul,1,1,0.42,35,22,Geo 3,Geo 2,,,,,
15,23-Jul,1,1,0.32,39,30,Geo 1,Geo 2,,,,,
15,23-Jul,1,1,0.29,82,67,Geo 4,Geo 2,,,,,
15,23-Jul,1,1,0.37,53,53,Geo 3,Geo 1,,,,,
15,23-Jul,1,1,0.38,49,32,Geo 2,Geo 5,,,,,
15,23-Jul,1,1,0.19,30,21,Geo 4,Geo 2,,,,,
15,23-Jul,1,1,0.3,30,24,Geo 3,Geo 4,,,,,
15,23-Jul,1,1,0.15,39,21,Geo 1,Geo 1,,,,,
15,23-Jul,1,1,0.28,50,45,Geo 2,Geo 4,,,,,
15,23-Jul,1,1,0.21,76,71,Geo 2,Geo 3,,,,,
15,23-Jul,1,1,0.36,57,55,Geo 3,Geo 3,,,,,
15,23-Jul,1,1,0.26,35,23,Geo 2,Geo 2,,,,,
15,23-Jul,1,1,0.32,63,46,Geo 2,Geo 2,,,,,
15,23-Jul,1,1,0.36,57,51,Geo 3,Geo 1,,,,,
15,23-Jul,1,1,0.41,86,78,Geo 1,Geo 4,,,,,
15,23-Jul,1,1,0.08,64,64,Geo 1,Geo 3,,,,,
15,23-Jul,1,1,0.19,39,26,Geo 1,Geo 3,,,,,
15,23-Jul,1,1,0.22,62,54,Geo 2,Geo 1,,,,,
15,23-Jul,1,1,0.24,61,58,Geo 1,Geo 1,,,,,
15,23-Jul,1,1,0.02,31,29,Geo 4,Geo 5,,,,,
15,23-Jul,1,1,0.2,43,31,Geo 1,Geo 1,,,,,
15,23-Jul,1,1,0.4,41,32,Geo 4,Geo 2,,,,,
15,23-Jul,1,1,0.41,30,17,Geo 4,Geo 3,,,,,
15,23-Jul,1,1,0.38,40,27,Geo 1,Geo 1,,,,,
15,23-Jul,1,1,0.16,41,31,Geo 1,Geo 4,,,,,
15,23-Jul,1,1,0.08,70,67,Geo 1,Geo 1,,,,,
16,23-Jul,1,1,0.05,74,61,Geo 2,Geo 1,,,,,
16,23-Jul,1,1,0.12,85,74,Geo 4,Geo 1,,,,,
16,23-Jul,1,1,0.43,80,74,Geo 2,Geo 4,,,,,
16,23-Jul,1,1,0.22,62,54,Geo 3,Geo 5,,,,,
16,23-Jul,1,1,0.23,39,30,Geo 3,Geo 4,,,,,
16,23-Jul,1,1,0.39,41,24,Geo 2,Geo 5,,,,,
16,23-Jul,1,1,0.46,32,22,Geo 3,Geo 3,,,,,
16,23-Jul,1,1,0.34,61,49,Geo 4,Geo 1,,,,,
16,23-Jul,1,1,0.14,75,75,Geo 1,Geo 1,,,,,
16,23-Jul,1,1,0.29,68,38,Geo 4,Geo 2,,,,,
16,23-Jul,1,1,0.24,66,58,Geo 1,Geo 2,,,,,
16,23-Jul,1,1,0.16,35,16,Geo 2,Geo 3,,,,,
16,23-Jul,1,1,0.37,78,76,Geo 3,Geo 1,,,,,
16,23-Jul,1,1,0.2,60,49,Geo 3,Geo 5,,,,,
16,23-Jul,1,1,0.22,36,22,Geo 4,Geo 4,,,,,
16,23-Jul,1,1,0.03,65,65,Geo 4,Geo 2,,,,,
16,23-Jul,1,1,0.43,31,28,Geo 1,Geo 4,,,,,
16,23-Jul,1,1,0.33,89,87,Geo 1,Geo 4,,,,,
16,23-Jul,1,1,0.35,63,61,Geo 2,Geo 2,,,,,
16,23-Jul,1,1,0.39,61,33,Geo 1,Geo 1,,,,,
16,23-Jul,1,1,0.31,60,44,Geo 2,Geo 3,,,,,
16,23-Jul,1,1,0.45,44,36,Geo 4,Geo 3,,,,,
16,23-Jul,1,1,0.22,39,30,Geo 4,Geo 1,,,,,
16,23-Jul,1,1,0.07,31,14,Geo 2,Geo 3,,,,,
16,23-Jul,1,1,0.46,41,31,Geo 1,Geo 3,,,,,
16,23-Jul,1,1,0.02,77,69,Geo 1,Geo 1,,,,,
16,23-Jul,1,1,0.45,67,49,Geo 2,Geo 1,,,,,
16,23-Jul,1,1,0.24,65,36,Geo 3,Geo 1,,,,,
16,23-Jul,1,1,0.07,32,14,Geo 3,Geo 3,,,,,
16,23-Jul,1,1,0.46,60,47,Geo 2,Geo 4,,,,,
16,23-Jul,1,1,0.02,66,50,Geo 2,Geo 2,,,,,
16,23-Jul,1,1,0.03,30,14,Geo 2,Geo 1,,,,,
16,23-Jul,1,1,0.5,91,80,Geo 4,Geo 1,,,,,
16,23-Jul,1,1,0.23,62,51,Geo 1,Geo 1,,,,,
16,23-Jul,1,1,0.35,94,85,Geo 4,Geo 1,,,,,
16,23-Jul,1,1,0.36,62,58,Geo 1,Geo 1,,,,,
16,23-Jul,1,1,0.24,37,31,Geo 2,Geo 1,,,,,
16,23-Jul,1,1,0.16,53,43,Geo 3,Geo 2,,,,,
16,23-Jul,2,1,0.25,40,28,Geo 2,Geo 4,,,,,
16,23-Jul,1,1,0.5,49,48,Geo 1,Geo 5,,,,,
16,23-Jul,1,1,0.18,42,34,Geo 3,Geo 2,,,,,
16,23-Jul,1,1,0.02,71,60,Geo 3,Geo 2,,,,,
16,23-Jul,1,1,0.44,71,65,Geo 4,Geo 5,,,,,
16,23-Jul,1,1,0.19,85,82,Geo 1,Geo 2,,,,,
17,23-Jul,1,1,0.41,74,50,Geo 2,Geo 1,,,,,
17,23-Jul,1,1,0.49,66,62,Geo 1,Geo 4,,,,,
17,23-Jul,1,1,0.46,30,13,Geo 2,Geo 2,,,,,
17,23-Jul,1,1,0.35,35,26,Geo 4,Geo 5,,,,,
17,23-Jul,1,1,0.17,59,47,Geo 2,Geo 1,,,,,
17,23-Jul,1,1,0.09,31,27,Geo 2,Geo 3,,,,,
17,23-Jul,1,1,0.31,38,19,Geo 4,Geo 1,,,,,
17,23-Jul,1,1,0.09,47,38,Geo 2,Geo 2,,,,,
17,23-Jul,1,1,0.36,85,82,Geo 3,Geo 1,,,,,
17,23-Jul,1,1,0.4,38,27,Geo 4,Geo 3,,,,,
17,23-Jul,1,1,0.47,31,23,Geo 4,Geo 4,,,,,
17,23-Jul,1,1,0.5,41,26,Geo 4,Geo 4,,,,,
17,23-Jul,1,1,0.21,36,30,Geo 1,Geo 2,,,,,
17,23-Jul,1,1,0.12,70,61,Geo 4,Geo 1,,,,,
17,23-Jul,1,1,0.09,34,34,Geo 3,Geo 3,,,,,
17,23-Jul,1,1,0.18,92,85,Geo 4,Geo 2,,,,,
17,23-Jul,1,1,0.23,36,22,Geo 1,Geo 2,,,,,
17,23-Jul,1,1,0.27,79,71,Geo 3,Geo 4,,,,,
17,23-Jul,1,1,0.06,38,23,Geo 1,Geo 3,,,,,
17,23-Jul,1,1,0.17,47,45,Geo 2,Geo 2,,,,,
17,23-Jul,1,1,0.01,39,27,Geo 1,Geo 1,,,,,
17,23-Jul,1,1,0.18,57,47,Geo 1,Geo 2,,,,,
17,23-Jul,1,1,0.31,58,39,Geo 2,Geo 2,,,,,
17,23-Jul,1,1,0.14,68,48,Geo 1,Geo 2,,,,,
17,23-Jul,1,1,0.48,34,18,Geo 3,Geo 2,,,,,
17,23-Jul,1,1,0.23,83,77,Geo 2,Geo 4,,,,,
17,23-Jul,1,1,0.09,72,70,Geo 3,Geo 4,,,,,
17,23-Jul,1,1,0.46,64,46,Geo 3,Geo 2,,,,,
17,23-Jul,1,1,0.05,100,94,Geo 1,Geo 4,,,,,
17,23-Jul,1,1,0.38,66,61,Geo 2,Geo 1,,,,,
17,23-Jul,1,1,0.12,58,48,Geo 2,Geo 2,,,,,
17,23-Jul,1,1,0.15,43,37,Geo 2,Geo 3,,,,,
17,23-Jul,1,1,0.34,40,24,Geo 2,Geo 5,,,,,
17,23-Jul,1,1,0.5,81,73,Geo 1,Geo 3,,,,,
17,23-Jul,1,1,0.12,79,74,Geo 1,Geo 3,,,,,
17,23-Jul,1,1,0.05,37,34,Geo 1,Geo 3,,,,,
17,23-Jul,1,1,0.36,62,56,Geo 2,Geo 2,,,,,
17,23-Jul,1,1,0.28,32,29,Geo 4,Geo 4,,,,,
17,23-Jul,1,1,0.24,40,35,Geo 1,Geo 2,,,,,
17,23-Jul,1,1,0.44,64,45,Geo 1,Geo 1,,,,,
17,23-Jul,1,1,0.44,33,19,Geo 2,Geo 5,,,,,
17,23-Jul,1,1,0.36,30,23,Geo 1,Geo 2,,,,,
17,23-Jul,1,1,0.47,36,22,Geo 2,Geo 1,,,,,
17,23-Jul,1,1,0.03,36,18,Geo 1,Geo 3,,,,,
17,23-Jul,1,1,0.37,34,20,Geo 3,Geo 3,,,,,
17,23-Jul,1,1,0.42,39,30,Geo 2,Geo 3,,,,,
17,23-Jul,1,1,0.42,59,56,Geo 2,Geo 1,,,,,
17,23-Jul,1,1,0.07,74,65,Geo 2,Geo 4,,,,,
17,23-Jul,1,1,0.13,57,40,Geo 4,Geo 2,,,,,
17,23-Jul,1,1,0.21,40,25,Geo 2,Geo 5,,,,,
17,23-Jul,1,1,0.33,44,43,Geo 1,Geo 3,,,,,
17,23-Jul,1,1,0.49,60,33,Geo 2,Geo 2,,,,,
17,23-Jul,1,1,0.4,32,27,Geo 1,Geo 3,,,,,
17,23-Jul,1,1,0.28,30,24,Geo 4,Geo 5,,,,,
17,23-Jul,1,1,0.36,53,47,Geo 2,Geo 1,,,,,
17,23-Jul,1,1,0.5,62,34,Geo 4,Geo 2,,,,,
17,23-Jul,1,1,0.27,47,30,Geo 1,Geo 1,,,,,
17,23-Jul,1,1,0.47,95,92,Geo 3,Geo 2,,,,,
17,23-Jul,1,1,0.39,95,95,Geo 2,Geo 3,,,,,
17,23-Jul,1,1,0.07,71,62,Geo 2,Geo 2,,,,,
17,23-Jul,1,1,0.23,34,23,Geo 2,Geo 3,,,,,
17,23-Jul,1,1,0.34,38,24,Geo 3,Geo 1,,,,,
17,23-Jul,1,1,0.28,33,17,Geo 2,Geo 2,,,,,
17,23-Jul,1,1,0.35,64,39,Geo 2,Geo 3,,,,,
17,23-Jul,1,1,0.41,65,43,Geo 1,Geo 3,,,,,
17,23-Jul,1,1,0.2,69,64,Geo 4,Geo 3,,,,,
17,23-Jul,1,1,0.2,39,25,Geo 3,Geo 2,,,,,
17,23-Jul,1,1,0.34,66,59,Geo 1,Geo 2,,,,,
17,23-Jul,2,1,0.09,41,24,Geo 2,Geo 2,,,,,
17,23-Jul,1,1,0.14,57,31,Geo 2,Geo 1,,,,,
17,23-Jul,1,1,0.29,92,91,Geo 4,Geo 4,,,,,
17,23-Jul,1,1,0.19,66,51,Geo 3,Geo 1,,,,,
17,23-Jul,1,1,0.25,48,30,Geo 2,Geo 2,,,,,
17,23-Jul,1,1,0.32,73,45,Geo 2,Geo 2,,,,,
17,23-Jul,1,1,0.38,70,59,Geo 3,Geo 2,,,,,
18,23-Jul,1,1,0.05,90,80,Geo 4,Geo 1,,,,,
18,23-Jul,1,1,0.25,72,45,Geo 2,Geo 2,,,,,
18,23-Jul,1,1,0.33,37,27,Geo 4,Geo 4,,,,,
18,23-Jul,1,1,0.34,53,45,Geo 2,Geo 5,,,,,
18,23-Jul,1,1,0.43,37,33,Geo 2,Geo 2,,,,,
18,23-Jul,1,1,0.19,36,19,Geo 2,Geo 3,,,,,
18,23-Jul,1,1,0.01,72,67,Geo 1,Geo 1,,,,,
18,23-Jul,1,1,0.39,86,86,Geo 2,Geo 2,,,,,
18,23-Jul,1,1,0.28,97,94,Geo 3,Geo 3,,,,,
18,23-Jul,1,1,0.18,32,18,Geo 3,Geo 2,,,,,
18,23-Jul,1,1,0.01,58,40,Geo 3,Geo 2,,,,,
18,23-Jul,1,1,0.46,100,98,Geo 2,Geo 3,,,,,
18,23-Jul,1,1,0.09,35,24,Geo 1,Geo 1,,,,,
18,23-Jul,1,1,0.01,55,51,Geo 1,Geo 1,,,,,
18,23-Jul,1,1,0.14,33,32,Geo 2,Geo 2,,,,,
18,23-Jul,1,1,0.01,74,73,Geo 1,Geo 4,,,,,
18,23-Jul,1,1,0.24,46,33,Geo 1,Geo 1,,,,,
18,23-Jul,1,1,0.45,31,29,Geo 4,Geo 1,,,,,
18,23-Jul,1,1,0.36,40,24,Geo 1,Geo 1,,,,,
18,23-Jul,1,1,0.01,39,22,Geo 2,Geo 4,,,,,
18,23-Jul,1,1,0.03,37,23,Geo 1,Geo 2,,,,,
18,23-Jul,1,1,0.24,89,79,Geo 2,Geo 4,,,,,
18,23-Jul,1,1,0.24,61,46,Geo 1,Geo 3,,,,,
18,23-Jul,1,1,0.05,84,71,Geo 2,Geo 1,,,,,
18,23-Jul,1,1,0.19,93,91,Geo 1,Geo 2,,,,,
18,23-Jul,1,1,0.41,63,59,Geo 1,Geo 5,,,,,
18,23-Jul,1,1,0.23,40,30,Geo 1,Geo 1,,,,,
18,23-Jul,1,1,0.08,31,30,Geo 3,Geo 4,,,,,
18,23-Jul,1,1,0.29,36,29,Geo 4,Geo 3,,,,,
18,23-Jul,1,1,0.08,37,18,Geo 1,Geo 1,,,,,
18,23-Jul,1,1,0.45,79,78,Geo 1,Geo 1,,,,,
18,23-Jul,1,1,0.3,80,71,Geo 3,Geo 3,,,,,
18,23-Jul,1,1,0.27,52,46,Geo 3,Geo 1,,,,,
18,23-Jul,1,1,0.01,77,70,Geo 1,Geo 1,,,,,
18,23-Jul,1,1,0.49,37,19,Geo 2,Geo 3,,,,,
18,23-Jul,1,1,0.04,64,58,Geo 1,Geo 1,,,,,
18,23-Jul,1,1,0.47,51,48,Geo 2,Geo 3,,,,,
18,23-Jul,1,1,0.11,93,90,Geo 2,Geo 1,,,,,
18,23-Jul,1,1,0.42,78,65,Geo 2,Geo 5,,,,,
18,23-Jul,1,1,0.34,30,20,Geo 1,Geo 4,,,,,
18,23-Jul,1,1,0.08,38,26,Geo 3,Geo 5,,,,,
18,23-Jul,1,1,0.35,89,78,Geo 2,Geo 2,,,,,
18,23-Jul,1,1,0.44,92,90,Geo 2,Geo 4,,,,,
18,23-Jul,1,1,0.43,66,57,Geo 2,Geo 3,,,,,
18,23-Jul,1,1,0.32,81,79,Geo 2,Geo 2,,,,,
18,23-Jul,1,1,0.48,89,87,Geo 1,Geo 1,,,,,
18,23-Jul,1,1,0.04,39,24,Geo 1,Geo 1,,,,,
18,23-Jul,1,1,0.04,84,75,Geo 2,Geo 5,,,,,
18,23-Jul,1,1,0.01,56,46,Geo 2,Geo 1,,,,,
18,23-Jul,1,1,0.2,86,85,Geo 2,Geo 1,,,,,
18,23-Jul,1,1,0.39,70,55,Geo 2,Geo 1,,,,,
18,23-Jul,1,1,0.15,46,39,Geo 2,Geo 1,,,,,
18,23-Jul,1,1,0.36,41,35,Geo 1,Geo 4,,,,,
18,23-Jul,1,1,0.42,55,32,Geo 1,Geo 2,,,,,
18,23-Jul,1,1,0.18,32,21,Geo 3,Geo 3,,,,,
18,23-Jul,1,1,0.08,85,78,Geo 2,Geo 1,,,,,
18,23-Jul,1,1,0.39,95,95,Geo 1,Geo 5,,,,,
18,23-Jul,1,1,0.06,38,31,Geo 2,Geo 3,,,,,
18,23-Jul,1,1,0.04,56,55,Geo 2,Geo 1,,,,,
19,23-Jul,1,1,0.27,32,28,Geo 1,Geo 1,,,,,
19,23-Jul,1,1,0,35,24,Geo 2,Geo 1,,,,,
19,23-Jul,1,1,0.22,39,28,Geo 2,Geo 4,,,,,
19,23-Jul,1,1,0.42,69,65,Geo 1,Geo 4,,,,,
19,23-Jul,1,1,0.2,54,43,Geo 3,Geo 5,,,,,
19,23-Jul,1,1,0.33,40,18,Geo 2,Geo 5,,,,,
19,23-Jul,1,1,0.24,46,45,Geo 2,Geo 3,,,,,
19,23-Jul,1,1,0.33,61,45,Geo 3,Geo 3,,,,,
19,23-Jul,1,1,0.25,67,48,Geo 4,Geo 1,,,,,
19,23-Jul,1,1,0.15,37,24,Geo 4,Geo 3,,,,,
19,23-Jul,1,1,0.09,36,18,Geo 2,Geo 3,,,,,
19,23-Jul,1,1,0,41,33,Geo 2,Geo 2,,,,,
19,23-Jul,1,1,0.07,72,69,Geo 1,Geo 5,,,,,
19,23-Jul,1,1,0.36,53,35,Geo 1,Geo 4,,,,,
19,23-Jul,1,1,0.17,43,37,Geo 3,Geo 4,,,,,
19,23-Jul,1,1,0.34,49,38,Geo 2,Geo 3,,,,,
19,23-Jul,1,1,0.06,31,25,Geo 2,Geo 2,,,,,
19,23-Jul,1,1,0.47,39,25,Geo 1,Geo 5,,,,,
19,23-Jul,1,1,0.37,33,24,Geo 2,Geo 2,,,,,
19,23-Jul,1,1,0.42,31,22,Geo 3,Geo 2,,,,,
19,23-Jul,1,1,0.32,43,30,Geo 2,Geo 1,,,,,
19,23-Jul,1,1,0.18,38,23,Geo 1,Geo 2,,,,,
19,23-Jul,1,1,0.31,35,20,Geo 4,Geo 5,,,,,
19,23-Jul,1,1,0.49,88,78,Geo 2,Geo 1,,,,,
19,23-Jul,1,1,0.22,57,44,Geo 1,Geo 1,,,,,
19,23-Jul,2,1,0.16,65,53,Geo 2,Geo 1,,,,,
19,23-Jul,1,1,0.32,55,40,Geo 4,Geo 5,,,,,
19,23-Jul,1,1,0.31,57,53,Geo 2,Geo 4,,,,,
19,23-Jul,1,1,0.48,60,52,Geo 4,Geo 2,,,,,
19,23-Jul,1,1,0.27,35,19,Geo 1,Geo 3,,,,,
19,23-Jul,1,1,0.43,36,27,Geo 2,Geo 5,,,,,
19,23-Jul,1,1,0.03,33,21,Geo 2,Geo 2,,,,,
19,23-Jul,1,1,0.22,72,44,Geo 1,Geo 2,,,,,
19,23-Jul,1,1,0.09,32,21,Geo 2,Geo 1,,,,,
19,23-Jul,1,1,0.02,34,16,Geo 4,Geo 2,,,,,
19,23-Jul,1,1,0.29,41,32,Geo 1,Geo 2,,,,,
19,23-Jul,1,1,0.45,36,29,Geo 2,Geo 5,,,,,
19,23-Jul,1,1,0.02,34,24,Geo 3,Geo 1,,,,,
19,23-Jul,1,1,0.06,83,80,Geo 3,Geo 2,,,,,
19,23-Jul,1,1,0.21,59,57,Geo 2,Geo 2,,,,,
19,23-Jul,1,1,0.28,70,69,Geo 4,Geo 4,,,,,
19,23-Jul,1,1,0.46,34,34,Geo 3,Geo 3,,,,,
19,23-Jul,1,1,0.1,65,50,Geo 1,Geo 2,,,,,
19,23-Jul,1,1,0.07,67,63,Geo 2,Geo 1,,,,,
19,23-Jul,1,1,0.03,43,28,Geo 2,Geo 4,,,,,
19,23-Jul,1,1,0.26,30,13,Geo 2,Geo 3,,,,,
19,23-Jul,1,1,0.15,47,41,Geo 1,Geo 5,,,,,
19,23-Jul,1,1,0.33,48,32,Geo 4,Geo 4,,,,,
19,23-Jul,1,1,0.32,50,39,Geo 2,Geo 2,,,,,
19,23-Jul,1,1,0,100,98,Geo 2,Geo 1,,,,,
19,23-Jul,1,1,0.36,48,31,Geo 4,Geo 2,,,,,
19,23-Jul,1,1,0.4,38,30,Geo 3,Geo 1,,,,,
19,23-Jul,1,1,0.04,34,15,Geo 3,Geo 2,,,,,
19,23-Jul,1,1,0.11,39,29,Geo 3,Geo 2,,,,,
19,23-Jul,1,1,0.2,42,33,Geo 3,Geo 2,,,,,
19,23-Jul,1,1,0.03,78,64,Geo 4,Geo 1,,,,,
20,23-Jul,1,1,0.42,81,77,Geo 2,Geo 4,,,,,
20,23-Jul,1,1,0.18,36,26,Geo 2,Geo 2,,,,,
20,23-Jul,1,1,0.39,60,47,Geo 1,Geo 4,,,,,
20,23-Jul,1,1,0.23,31,17,Geo 2,Geo 4,,,,,
20,23-Jul,1,1,0.12,31,16,Geo 3,Geo 4,,,,,
20,23-Jul,1,1,0.49,83,81,Geo 3,Geo 2,,,,,
20,23-Jul,1,1,0.05,41,40,Geo 3,Geo 1,,,,,
20,23-Jul,1,1,0.46,77,72,Geo 1,Geo 1,,,,,
20,23-Jul,1,1,0.23,37,24,Geo 1,Geo 2,,,,,
20,23-Jul,1,1,0.15,52,49,Geo 3,Geo 3,,,,,
20,23-Jul,2,1,0.05,69,41,Geo 2,Geo 3,,,,,
20,23-Jul,1,1,0,69,45,Geo 2,Geo 5,,,,,
20,23-Jul,1,1,0.49,58,32,Geo 1,Geo 2,,,,,
20,23-Jul,1,1,0.14,36,20,Geo 4,Geo 3,,,,,
20,23-Jul,1,1,0.05,48,43,Geo 2,Geo 1,,,,,
20,23-Jul,1,1,0.22,36,23,Geo 4,Geo 1,,,,,
20,23-Jul,1,1,0.48,50,40,Geo 2,Geo 2,,,,,
20,23-Jul,1,1,0.25,40,38,Geo 3,Geo 2,,,,,
20,23-Jul,1,1,0.36,31,20,Geo 3,Geo 2,,,,,
20,23-Jul,1,1,0.25,77,71,Geo 2,Geo 1,,,,,
20,23-Jul,1,1,0.27,35,26,Geo 2,Geo 4,,,,,
20,23-Jul,2,1,0.44,34,15,Geo 2,Geo 3,,,,,
20,23-Jul,1,1,0.11,40,21,Geo 4,Geo 2,,,,,
20,23-Jul,2,1,0.28,65,63,Geo 2,Geo 3,,,,,
20,23-Jul,1,1,0.21,65,57,Geo 2,Geo 1,,,,,
20,23-Jul,1,1,0.41,60,55,Geo 3,Geo 1,,,,,
20,23-Jul,1,1,0.32,56,46,Geo 1,Geo 5,,,,,
20,23-Jul,1,1,0.06,36,28,Geo 1,Geo 1,,,,,
20,23-Jul,1,1,0.01,31,29,Geo 2,Geo 1,,,,,
20,23-Jul,1,1,0.15,55,53,Geo 1,Geo 4,,,,,
20,23-Jul,1,1,0.27,42,25,Geo 1,Geo 2,,,,,
20,23-Jul,1,1,0.06,52,34,Geo 1,Geo 5,,,,,
20,23-Jul,1,1,0.21,80,76,Geo 1,Geo 4,,,,,
20,23-Jul,1,1,0.02,88,85,Geo 3,Geo 2,,,,,
20,23-Jul,2,1,0.26,69,67,Geo 2,Geo 4,,,,,
20,23-Jul,1,1,0.41,71,57,Geo 1,Geo 3,,,,,
20,23-Jul,1,1,0.07,37,26,Geo 2,Geo 2,,,,,
20,23-Jul,1,1,0.48,55,47,Geo 4,Geo 3,,,,,
20,23-Jul,1,1,0.23,40,25,Geo 3,Geo 2,,,,,
20,23-Jul,1,1,0.26,43,26,Geo 3,Geo 1,,,,,
20,23-Jul,1,1,0.49,30,21,Geo 3,Geo 1,,,,,
